col_i,col_j,table_i,table_j,domain_i,domain_j,type_i,type_j,P_stat,P_name,P_sem,same_domain
payment.rental_id,staff.password,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.650223,0.111111,0.040991,0
payment.rental_id,staff.last_update,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.650549,0.090909,0.036684,0
payment.rental_id,store.store_id,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.272212,0.333333,0.045812,0
payment.rental_id,store.manager_staff_id,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.272212,0.375,0.049324,0
payment.rental_id,store.address_id,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.272212,0.3,0.041004,0
payment.rental_id,store.last_update,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,nominal,0.650549,0.090909,0.044839,0
payment.amount,payment.payment_date,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,nominal,0.333857,0.25,0.045643,1
payment.amount,payment.last_update,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,nominal,0.333857,0.272727,0.044898,1
payment.amount,rental.rental_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.043403,0.0,0.068115,0
payment.amount,rental.rental_date,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.333857,0.181818,0.060099,0
payment.amount,rental.inventory_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.055369,0.166667,0.050957,0
payment.amount,rental.customer_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.069975,0.090909,0.06731,0
payment.amount,rental.return_date,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.333857,0.272727,0.058044,0
payment.amount,rental.staff_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.283902,0.125,0.054191,0
payment.amount,rental.last_update,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.383144,0.272727,0.049756,0
payment.amount,staff.staff_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.283902,0.125,0.05004,0
payment.amount,staff.first_name,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.369734,0.1,0.041297,0
payment.amount,staff.last_name,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.369672,0.222222,0.039351,0
